pharmacy_id,name,address,phone,state,source,latitude,longitude,geocode_source,brand
NPRAc267f72287,"V Care Retail (Constant Parmacy) -Jalan Genting Klang,Setapak","195-G, Tingkat Bawah, Jalan Genting Klang, Setapak, 53300 Kuala Lumpur",03-40217018,Kuala Lumpur,NPRA,3.208032,101.727283,full,NPRA
NPRAe4ded39ed4,Pharmhouse Retail (Constant Pharmacy) - Taman Tun Dr. Ismail,"22G, Jalan Tun Mohd Fuad 2, Taman Tun Dr. Ismail, 60000 Kuala Lumpur",03-77270018,Kuala Lumpur,NPRA,3.1401879,101.628534,full,Constant
NPRA892635bc81,"Mediconstant Pharmacy (Ampang) Sdn Bhd (Constant Pharmacy) - Taman Dahlia, Cheras","83, Tingkat Bawah, Jalan 34/154 Taman Dahlia, Cheras 56000 Kuala Lumpur",03-91017018,Kuala Lumpur,NPRA,3.0575813,101.7486938,full,Constant
NPRA67280ae703,"Max Medi Pro Sdn Bhd (Cottage Pharmacy) -Taman Kok Doh, Segambut","No 19, Jalan 17/42, Taman Kok Doh, Segambut, 51200 Kuala Lumpur",03-62527118,Kuala Lumpur,NPRA,3.1957782,101.6656949,full,NPRA
NPRA4f75f75e05,Farmasi Kesuma -Medan Idaman Business Centre,"No.37, Tingkat Bawah , Jalan Jernai 2, Medan Idaman Business Centre, Jalan Gombak, 53000 Kuala Lumpur",03-40310827,Kuala Lumpur,NPRA,3.2124925,101.7120659,full,NPRA
NPRAba346cb27b,Mediconstant Pharmacy (Ampang) Sdn Bhd,"24, Jalan 20C/146, Taman Desa Tasik, Sungai Besi, 57000 Kuala Lumpur",03-90592018,Kuala Lumpur,NPRA,3.0694742,101.7142503,full,NPRA
NPRAb871ef8f0f,Farmasi Neu Setbury - Kepong Baru,"No.51,Lorong Bangau Satu,Kepong Baru, 52100 Kuala Lumpur",03-62733102,Kuala Lumpur,NPRA,3.2025454,101.6443332,full,NPRA
NPRA47125e4063,Farmasi Seri Petaling Sdn Bhd (Aa Pharmacy) -Bandar Baru Seri Petaling,"No.2 & 4, Jalan Radin Anum Zon J2, Bandar Baru Seri Petaling, 57000 Kuala Lumpur",03-90577718,Kuala Lumpur,NPRA,3.0670261,101.6904424,full,AA Pharmacy
NPRAcb425e45b4,Farmasi Seri Petaling Sdn Bhd (Aa Pharmacy) -Bandar Baru Seri Petaling,"No.2 & 4, Jalan Radin Anum Zon J2, Bandar Baru Seri Petaling, 57000 Kuala Lumpur",03-90577718,Kuala Lumpur,NPRA,3.0670261,101.6904424,full,AA Pharmacy
NPRAdb1d98287d,One Caring Pharmacy Sdn Bhd (Caring Pharmacy) - Mont Kiara,"Lot Lg-12, Tingkat Terbawah, One Mont Kiara No.1, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur",03-62037928,Kuala Lumpur,NPRA,3.1659615,101.652742,full,Caring
NPRAf02adb83dd,Lesley Pharmacy Sdn Bhd - Taman Overseas Union,"No.58, Jalan Hujan Rahmat 2 Taman Overseas Union, 58200 Kuala Lumpur",03-79719766,Kuala Lumpur,NPRA,3.0725842,101.6728197,full,NPRA
NPRA2ac58c01d8,"Oug Pharmacy Sdn Bhd -, Taman Oug","No.15,Tingkat Bawah, Jalan Hujan Rahmat 2, Taman Oug, Jalan Klang Lama, 58200 Kuala Lumpur",03-77841525,Kuala Lumpur,NPRA,3.0731816,101.6727515,full,NPRA
NPRAd5b0dee716,"Oug Pharmacy Sdn Bhd -, Taman Oug","No.15,Tingkat Bawah, Jalan Hujan Rahmat 2, Taman Oug, Jalan Klang Lama, 58200 Kuala Lumpur",03-77841525,Kuala Lumpur,NPRA,3.0731816,101.6727515,full,NPRA
NPRA7bd80f6d8e,Favourite Skyline Sdn Bhd - Servicare Pharmacy,"No.48,Tingkat Bawah,Jalan Sri Permaisuri 9, Bandar Sri Permaisuri, Cheras 56000 Kuala Lumpur",03-91727414,Kuala Lumpur,NPRA,3.1022514,101.7076956,full,NPRA
NPRAd7c737168d,Farmasi Syabas Sdn Bhd (Farmasi Alpha.Com) -Plaza Damansara,"77G, Medan Setia 1, Plaza Damansara, Bukit Damansara, 50490 Kuala Lumpur",03-20942188,Kuala Lumpur,NPRA,3.1502425,101.6539531,full,NPRA
NPRAc213de1c32,Farmasi Sentul Sdn Bhd (Farmasi Alpha.Com) -Jalan Sentul,"105, Jalan Sentul, Sentul Pasar, 51000 Kuala Lumpur",03-40449937,Kuala Lumpur,NPRA,3.1884797,101.6909984,full,NPRA
NPRA0745fb18fe,Armanee Pharmacy Sdn Bhd (Farmasi Parkcity) - Kepong,"22-G, Blok B, Vista Magna, Metro Prima, Jalan Prima, Kepong, 52100 Kuala Lumpur",03-62582588,Kuala Lumpur,NPRA,3.2135723,101.6428558,full,NPRA
NPRA41a2d44f6f,Seraya Lagenda Sdn Bhd (Farmasi Dailycare) - Setapak,"No.20, Tingkat Bawah, Jalan 13/5, Taman Melati, Setapak, 53100 Kuala Lumpur",03-41613397,Kuala Lumpur,NPRA,3.2259454,101.7003574,full,NPRA
NPRA39f488f863,Farmasi Segar Healthcare Sdn. Bhd -Taman Segar,"No.43, Jalan Manis 4, Taman Segar, Cheras, Kuala Lumpur",03-91307918,Kuala Lumpur,NPRA,3.0895146,101.7427315,full,NPRA
NPRA94cfdbf70d,Farmasi Segar Healthcare Sdn. Bhd -Taman Segar,"No.43, Jalan Manis 4, Taman Segar, Cheras, Kuala Lumpur",03-91307918,Kuala Lumpur,NPRA,3.0895146,101.7427315,full,NPRA
NPRA7efb623ee0,Radiantcare Pharmacy Sdn. Bhd,"No.19, Jalan Damai Perdana 1/8B, Bandar Damai Perdana, Cheras, 56000 Kuala Lumpur",03-89589604,Kuala Lumpur,NPRA,3.0467159,101.7400355,full,NPRA
NPRA83f235a01f,Pharmasave Pharmacy Sdn Bhd -Taman United,"No.8, Jalan Sepadu, Taman United, 58200 Kuala Lumpur",03-79819081,Kuala Lumpur,NPRA,3.0840441,101.6747721,full,NPRA
NPRA15ab98a725,Holistic Pharmacy Sdn Bhd,"55, Jalan Landak, Off Jalan Pudu,55100 Kuala Lumpur",03-21415192,Kuala Lumpur,NPRA,3.1376115,101.7129319,full,NPRA
NPRA9d43ec8700,Vcare Pharmacy Sdn Bhd,"No. 26, Ground Floor, Jalan Diplomatik,Presint 15, 62000 Putrajaya",03-88888166,Putrajaya,NPRA,2.9449952,101.7209052,full,NPRA
NPRA732d480116,Vcare Pharmacy Sdn Bhd,"No. 26, Ground Floor, Jalan Diplomatik,Presint 15, 62000 Putrajaya",03-88888166,Putrajaya,NPRA,2.9449952,101.7209052,full,NPRA
NPRAb4078022e7,Guardian Health And Beauty Sdn Bhd -Bangsar Shopping Centre,"Lot F1, Bangsar Shopping Centre,285, Jalan Maarof, Bukit Bandaraya,59000 Kuala Lumpur",03-20937391,Kuala Lumpur,NPRA,3.1428401,101.6675173,full,Guardian
NPRAe61c6a10c3,Guardian Health And Beauty Sdn Bhd,"Lot No. 1F-1A, Tingkat 1, Bangsar Village Ii,No. 2, Jalan Telawi 1, Bangsar Baru,59100 Kuala Lumpur",03-22800140,Kuala Lumpur,NPRA,3.1306409,101.6712869,full,Guardian
NPRA622b10fee2,Guardian Health And Beauty Sdn Bhd,"7-0-10, Jalan 3/109F, Taman Danau Desa,58100 Kuala Lumpur",03-79870272,Kuala Lumpur,NPRA,3.100275,101.686878,full,Guardian
NPRA67c749a9b8,Guardian Health And Beauty Sdn Bhd,"Lot F04, Tingkat 1, Jusco Alpha Angel Shopping Centre,Jalan R1, Seksyen 1, Bandar Baru Wangsa Maju,53300 Kuala Lumpur",03-41431402,Kuala Lumpur,NPRA,3.202210500000001,101.7340713,full,Guardian
NPRA0d2dd6d391,Guardian Health And Beauty Sdn Bhd,"Lot G02, Ground Floor, Jusco Taman Maluri, Jalan Jejaka, Cheras, 55100 Kuala Lumpur",03-92858748,Kuala Lumpur,NPRA,3.1275076,101.7322692,full,Guardian
NPRA9126cc0564,Green Lane Pharmacy Sdn Bhd(Farmasi Alpha.Com),"No. 33, Jalan Bangau 1, Kepong Baru, 52100 Kuala Lumpur",03-62760693,Kuala Lumpur,NPRA,3.2024293,101.6444664,full,NPRA
NPRAbe17723189,Bargain Base Sdn Bhd,"No. 30, Persiaran Ara Kiri, Lucky Garden, Bangsar, 59100 Kuala Lumpur",03-20949133,Kuala Lumpur,NPRA,3.1279113,101.6695439,full,NPRA
NPRA9359641644,Bargain Base Sdn Bhd,"No. 30, Persiaran Ara Kiri, Lucky Garden, Bangsar, 59100 Kuala Lumpur",03-20949133,Kuala Lumpur,NPRA,3.1279113,101.6695439,full,NPRA
NPRA3d61d620bd,Ok Distribution Sdn Bhd (Aa Pharmacy),"No. 6, Jalan Hujan Emas 4, Taman Overseas Union, Off Jalan Klang Lama, 58200 Kuala Lumpur",,Kuala Lumpur,NPRA,3.0823013,101.6684135,full,AA Pharmacy
NPRAd56e383a2d,Caring Pharmacy Sdn Bhd,"No 8 Jalan 56, Persiaran Mergastua, Kepong Baru, Kepong 52100 Kuala Lumpur",,Kuala Lumpur,NPRA,3.2016111,101.6457371,full,Caring
NPRAe086fb92b4,Caring Pharmacy Rising Sdn Bhd,"22, Jalan Manis 4, Taman Segar, Cheras, 56100 Kuala Lumpur",03-91335928,Kuala Lumpur,NPRA,3.0894001,101.7425524,full,Caring
NPRA6dad47b393,Jolly Pharmacy Sdn Bhd,"80, Jalan Pudu, 55100 Kuala Lumpur",03-20222199,Kuala Lumpur,NPRA,3.1457185,101.7027581,full,NPRA
NPRA2289867214,Sunway Pharma Sdn Bhd,"15-17, Jalan Jejaka 2, Taman Maluri, Cheras, 55100 Kuala Lumpur",03-92828878,Kuala Lumpur,NPRA,3.1266925,101.729876,full,NPRA
NPRA27e6c0f6b4,Tip Top Pharmacy Sdn Bhd,"18, Jalan 2/50C, Taman Setapak Indah Jaya, Off Jalan Genting Klang, 53300 Kuala Lumpur",03-40310161,Kuala Lumpur,NPRA,3.1954462,101.7113264,full,NPRA
NPRA5867b85b10,Axiana Pharmacy Sdn Bhd,"94, Tkt Bawah, Kompleks Bandar Park, Jalan Mega Mendung, Bandar Park, 58200 Kuala Lumpur",03-79728911,Kuala Lumpur,NPRA,3.0830334,101.6712038,full,NPRA
NPRAafc2b4f362,Action Approach Sdn Bhd (Aa Pharmacy),"No. G-01, Tingkat Bawah, Wisma Bukit Bintang, No.28, Jalan Bukit Bintang, 55100 Kuala Lumpur",03-21438818,Kuala Lumpur,NPRA,3.1451872,101.7088977,full,AA Pharmacy
NPRA4e02721e9d,Farmasi Maluri Sdn Bhd,"23, Jalan Burung Jentayu, Taman Bukit Maluri, Kepong, 52100 Kuala Lumpur",03-62728061,Kuala Lumpur,NPRA,3.2007839,101.633938,full,NPRA
NPRA9841f0c7b5,Pharmaniaga Pristine Sdn Bhd (Farmasi Royalepharma),"L1-031, Tingkat 1, Mytown Shopping Centre,No. 6, Jalan Cochrane, Seksyen 90, 55100 Kuala Lumpur",,Kuala Lumpur,NPRA,3.1348713,101.722742,full,NPRA
NPRAb465a9a9e1,Berjaya Pharmacy Retail Sdn Bhd,"15C & D, Tingkat 15, Office Block, Plaza Berjaya,12, Jalan Imbi, 55100 Kuala Lumpur",03-2110 6688,Kuala Lumpur,NPRA,3.1430807,101.7091965,full,NPRA
NPRA0018afa2ef,"Multicare Pharmacy - Bandar Damai Perdana,Cheras","No 6, Jalan Damai Perdana 1/8A, Bandar Damai Perdana, Cheras, 56000, Kuala Lumpur",03-91003070,Kuala Lumpur,NPRA,3.0472376,101.7397744,full,Sunway Multicare
NPRA78402c325b,Health Lane Family Pharmacy Sdn Bhd,"8, Tingkat Bawah, Jalan 7/108C, Taman Sungai Besi, 57100 Kuala Lumpur",03-28586637,Kuala Lumpur,NPRA,3.0936054,101.7004825,full,Healthlane
NPRA6494e26050,Berjaya Pharmacy Retail Sdn Bhd (Tigas Alliance Pharmacy),"22, Tingkat Bawah, Persiaran Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur",03-77100099,Kuala Lumpur,NPRA,3.1444118,101.6267611,full,Alliance
NPRA99c4aadb49,Farmasi Jaya 22 Sdn Bhd,"No 23, Tingkat Bawah Jalan Sarikei, Off Jalan Pahang 53000 Kuala Lumpur",03-40211702,Kuala Lumpur,NPRA,3.1777356,101.6999305,full,NPRA
NPRA3486aa8e50,Farmasi Pantai Hillpark ( Farmasi Pantai Hillpark ),"No 27 Jalan Pantai Murni 6, Desa Pantai 59200 Kuala Lumpur",03-22411215,Kuala Lumpur,NPRA,3.1037354,101.6651748,full,NPRA
NPRA748db417d6,Sunway Pharma Sdn Bhd (Sunway Pharmacy),"Wisma Siah Brothers, 74A-C,Jalan Pahang 53000 Kuala Lumpur",,Kuala Lumpur,NPRA,3.1707419,101.698334,full,NPRA
NPRA9dba794cd9,Mediconstant Pharmacy (Ampang) Sdn. Bhd,"33, Tingkat Bawah, Jalan 45A/26, Taman Sri Rampai, Setapak, 53300 Kuala Lumpur",03-41497018,Kuala Lumpur,NPRA,3.1958211,101.7316334,full,NPRA
NPRA82871a2d50,Vc Pavilion Sdn Bhd (Big Pharmacy),"19 & 21, Plaza Danau2, Jalan 2/109F, Taman Danau Desa,Jalan Klang Lama, 58100 Kuala Lumpur",03-79715858,Kuala Lumpur,NPRA,3.0994371,101.6864288,full,BIG Pharmacy
NPRA889dae7d81,Big Pharmacy Healthcare Sdn Bhd,"No.61-G, Tingkat Bawah, Jalan Radin Tengah Bandar Baru Seri Petaling 57000 Kuala Lumpur",03-90554722,Kuala Lumpur,NPRA,3.0687002,101.6927795,full,BIG Pharmacy
NPRAa53360b4ae,WKF Pharmacy Sdn Bhd(Multicare Pharmacy),"No.9, Jalan Jernai 2, Medan Idaman, Batu 5, Jalan Gombak, 53100, Kuala Lumpur",016-2373491,Kuala Lumpur,NPRA,3.2132836,101.7126758,full,Sunway Multicare
NPRA7c6e06c945,"Alpro Alliance Sdn Bhd - Jalan Dato Bandar Tunggal, Seremban","No 35 & 36, Jalan Dato Bandar Tunggal, 70000 Seremban, Negeri Sembilan",06-7630888,Negeri Sembilan,NPRA,2.7268905,101.9381942,full,Alpro
NPRAcc3e7e423c,"Alpro Alliance Sdn Bhd - Jalan Dato Bandar Tunggal, Seremban","No 35 & 36, Jalan Dato Bandar Tunggal, 70000 Seremban, Negeri Sembilan",06-7630888,Negeri Sembilan,NPRA,2.7268905,101.9381942,full,Alpro
NPRA601eae6b85,Alpro Pharmacy (Teluk Kemang) Sdn Bhd -Pd Sunggala Gateway,"19G, Jalan Pds I, Pd Sunggala Gateway, 71050 Port Dickson, Negeri Sembilan",06-6621923,Negeri Sembilan,NPRA,2.4760208,101.8559864,full,Alpro
NPRA8763e8ec98,Alpro Pharmacy (Teluk Kemang) Sdn Bhd -Pd Sunggala Gateway,"19G, Jalan Pds I, Pd Sunggala Gateway, 71050 Port Dickson, Negeri Sembilan",06-6621923,Negeri Sembilan,NPRA,2.4760208,101.8559864,full,Alpro
NPRA38ccb5f4c4,Alpro Pharmacy (Teluk Kemang) Sdn Bhd -Pd Sunggala Gateway,"19G, Jalan Pds I, Pd Sunggala Gateway, 71050 Port Dickson, Negeri Sembilan",06-6621923,Negeri Sembilan,NPRA,2.4760208,101.8559864,full,Alpro
NPRAcaffa3a04c,Alpro Pharmacy Sdn Bhd - Oceanic Mall,"Lot G11-G15, Jalan Pantai Batu 1/2, Oceanic Mall, 71000 Port Dickson, Negeri Sembilan",,Negeri Sembilan,NPRA,2.523306400000001,101.8079865,full,Alpro
NPRAf639980c82,Alpro Alliance Sdn.Bhd. - Jalan Dato' Sheikh Ahmad,"No.13G, Jalan Dato' Sheikh Ahmad, 70000 Seremban, Negeri Sembilan",06-6621923,Negeri Sembilan,NPRA,2.7247141,101.9404035,full,Alpro
NPRAbf22ac091a,"Cosway Pharmacy -Sungai Gadut, Seremban","528, Ground Floor, Jalan 1/3, Taman Tuanku Jaafar, 71450 Sungai Gadut, Seremban, Negeri Sembilan",03-20301000,Negeri Sembilan,NPRA,2.6188198,102.0592644,full,NPRA
NPRA6dd8a0cdc8,"Guardian Pharmacy Jalan Dato Sheikh Ahmad, Seremban","No.10&11, Jalan Dato Sheikh Ahmad, 70000 Seremban, Negeri Sembilan",,Negeri Sembilan,NPRA,2.7244002,101.9404965,full,Guardian
NPRA010b2ddc00,"Multicare Wellness Pharmacy -Biz Avenue, Seremban","No.20, Jalan S2 B18, Biz Avenue, Seremban 2, 70300 Sereman, Negeri Sembilan",06-6016683,Negeri Sembilan,NPRA,2.6986463,101.911769,full,NPRA
NPRA5be1e0763f,Seremban Premier Pharmacy Sdn Bhd -Jalan Dato' Bandar Tunggal,"106 & 107, Jalan Dato' Bandar Tunggal, 70000 Seremban, Negeri Sembilan",06-7671070,Negeri Sembilan,NPRA,2.7246932,101.9390022,full,NPRA
NPRA7cbd1b4a7d,Ann-Care Pharmacy Sdn Bhd -Jalan Tan Srimanickavasagam (Lobak),"381, Jalan Tan Sri Manickavasagam (Lobak) 70200 Seremban, Negeri Sembilan",06-7610399,Negeri Sembilan,NPRA,2.72909,101.9307427,full,NPRA
NPRA2b6e9be4a6,Guardian Giant Superstore Nilai,"Lot G34-39, Giant Superstore Nilai, Pt6367, Jalan Bbn3/1, Putra Nilai, 71800, Nilai, Negeri Sembilan",06-7991661,Negeri Sembilan,NPRA,2.813,101.79183,full,Guardian
NPRA75dbb679f4,Multicare Pharmacy (Bahau) S/B,"55, Jalan Besar, 72100 Bahau, Negeri Sembilan",06-4541971,Negeri Sembilan,NPRA,2.810409,102.4025569,full,Sunway Multicare
NPRA4fa66e6348,"Multicare Wellness Pharmacy Sdn Bhd -B1Z Avenue, Seremban","No. 20, Jalan S2 B18, B1Z Avenue, Seremban 2, 70300 Seremban, Negeri Sembilan",06-6016683,Negeri Sembilan,NPRA,2.6986463,101.911769,full,NPRA
NPRAfc31871d74,Pharmart Nilai Sdn Bhd,"Pt 11382, Jalan Bbn 6/2B, Taman Desa Cempaka, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",06-8500159,Negeri Sembilan,NPRA,2.8029373,101.7688821,full,NPRA
NPRA82cb0f4ac8,Farmasi Rj Sdn Bhd.,"3441, Jalan Rasah Jaya Utama 1, Taman Rasah Jaya, 70300 Seremban, Negeri Sembilan.",06-6324050,Negeri Sembilan,NPRA,2.6908126,101.9345439,full,NPRA
NPRA45db4cd5d7,Sa Pharma Sdn Bhd ( Heal Pharmacy ),"Pt10858 Jalan Bbn 6/1 B, Taman Desa Cempaka, 71800 Nilai Negeri Sembilan",,Negeri Sembilan,NPRA,2.8016719,101.7642426,full,NPRA
NPRA82c8e9d889,Multicare Wellness Pharmacy Sdn Bhd,"No.25-G, Jalan S2 F1, Garden Homes, Seremban 2, 70300 Seremban Negeri Sembilan",,Negeri Sembilan,NPRA,2.684731,101.9070377,full,NPRA
NPRA0ba27d3739,Alpro Alliance Sdn Bhd - Kuala Pilah,"No 130, Jalan Yam Tuan Raden, 72000 Kuala Pilah, Negeri Sembilan",,Negeri Sembilan,NPRA,2.7391322,102.2485331,full,Alpro
NPRA2e08244f56,Big Bee Pharmacy Sdn Bhd - Taman Batu Berendam Putra,"25 Jalan Bbpi, Taman Batu Berendam Putra, 75350 Melaka",06-3177654,Melaka,NPRA,2.242992,102.2566061,full,NPRA
NPRA5ed7823d18,Alpro Alliance,"No. 112, Jalan Munshi Abdullah, 75100 Melaka",,Melaka,NPRA,2.1999749,102.2520024,full,Alpro
NPRA04e8d7dea4,Straits Pharmacy (Tanjung Minyak) Sdn. Bhd -Kws Perindustrian Bkt Rambai,"Gf01 No 7000 Jln Pbr38, Kws Perindustrian Bkt Rambai, 75260 Melaka",06-3515988,Melaka,NPRA,2.2644508,102.1899359,full,Straits
NPRA98619b6179,Guardian Health And Beauty Sdn Bhd,"F19, Jusco Melaka Shopping Centre, Lebuh Ayer Keroh, 75450 Melaka",06-2346297,Melaka,NPRA,2.234798,102.2814029,full,Guardian
NPRA1dd0786eb1,Alpro Alliance Sdn Bhd - Jasin,"No 36, Jalan Kesang, 77000 Jasin, Melaka",,Melaka,NPRA,2.3109526,102.4301721,full,Alpro
NPRA19ef929594,Farmasi Alang Sdn Bhd - Masjid Tanah,"Mt 1396 Kompleks Perniagaan, 78300 Masjid Tanah, Melaka",06-3848013,Melaka,NPRA,2.1980476,102.2310709,full,NPRA
NPRAfdd65d7c9c,Guardian Pharmacy - Mahkota Parade,"G8, Mahkota Parade, Jalan Taman, 75000 Melaka",06-2829499,Melaka,NPRA,2.1893097,102.2497857,full,Guardian
NPRAc411e7f405,All Day Pharmacy Sdn Bhd,"Lot G04 & G05, Mydin Mall, Mitc, 75450 Ayer Keroh Melaka",06-2346001,Melaka,NPRA,2.271537,102.284892,full,NPRA
NPRAd0a5c77b9c,Guardian Pharmacy -Tesco Hypermarket Melaka,"Lot No.34, Ground Floor, Tesco Hypermarket Melaka, 75300 Melaka",,Melaka,NPRA,2.2128109,102.2447782,full,Guardian
NPRAff9d5def1a,Straits Pharmacy (Ayer Keroh) Sdn Bhd -Lebuh Ayer Keroh,"G8, Bangunan Kings Hotel, Lebuh Ayer Keroh, 75450 Melaka",06-2333988,Melaka,NPRA,2.2366085,102.2888011,full,Straits
NPRA0a281d922e,Straits Pharmacy Sdn Bhd - Jalan Munshi Abdullah,"83-V, Jalan Munshi Abdullah, 75000 Melaka",06-2829898,Melaka,NPRA,2.2004461,102.2511704,full,Straits
NPRAccaaa4958f,Green Island Pharmacy Sdn Bhd -Taman Melaka Raya,"320 Jln Melaka Raya 1, Taman Melaka Raya, 75000 Melaka",06-2819818,Melaka,NPRA,2.1867914,102.25245,full,NPRA
NPRAcefc03131e,My Health Pharmacy Sdn Bhd,"35 Jalan Inang 3, Taman Paya Rumput Utama, 76450 Melaka,Melaka",06-3360021,Melaka,NPRA,2.2806918,102.2168894,full,NPRA
NPRA5056c01810,Am Pm Pharmacy (Bukit Indah Branch),"50, Jalan Indah 8/15, Taman Bukit Indah, 81200 Johor Bahru, Johor.",07-2372286,Johor,NPRA,1.4776939,103.6503247,full,AM PM
NPRAb539882783,Am Pm Pharmacy -Kulaijaya,"19, Jalan Anggerik 1, Taman Kulai Utama, 81000 Kulaijaya, Johor",07-6622814,Johor,NPRA,1.6650069,103.594163,full,AM PM
NPRA56a6e5436e,Am Pm Pharmacy S/B - Taman Perling,"28, Jalan Camar 1, Taman Perling, 81200, Tampoi, Johor Bahru, Johor",07-2448966,Johor,NPRA,1.48999,103.705399,full,AM PM
NPRAef6feb4014,Caring Pharmacy Retail Management Sdn.Bhd. - Johor Bahru City Centre,"Lot 218, 2Nd Floor, Komtar Jbcc, Johor Bahru City Centre, 80000 Johor Bahru, Johor.",07-2955196,Johor,NPRA,1.4636738,103.7628602,full,Caring
NPRAcf9c962d8d,Big Pharmacy Healthcare Sdn Bhd,"No.6, 6-01,6-02, Jalan Padi Emas 4/1, Bandar Baru Uda, 81200 Johor Bahru, Johor",07-2328236,Johor,NPRA,1.4990459,103.7099218,full,BIG Pharmacy
NPRA4927e6c33a,Big Pharmacy Healthcare Sdn Bhd,"No. 2911, Jalan Merbau 3, Bandar Putra, 81000 Kulai, Johor",07-5996063,Johor,NPRA,1.6462765,103.6240102,full,BIG Pharmacy
NPRAe3b14c8d77,Big Pharmacy Healthcare Sdn Bhd,"No.18G Susur Larkin Perdana 2, Jalan Persiaran Larkin Perdana, Taman Larkin Perdana, 80350 Johor Bahru, Johor",07-2324117,Johor,NPRA,1.5009646,103.7488361,full,BIG Pharmacy
NPRA4c301a0d23,Dillons Pharmacy -Masai,"Lot 15 & 19, Giant Hypermarket Plentong, No. 3, Jalan Masai Lama, 81750 Masai Johor.",07-3581133,Johor,NPRA,1.5280571,103.8146585,full,NPRA
NPRAcc7a6ba05e,Farmasi Wellness Sdn Bhd - Skudai,"No.96, Jalan Sutera Tanjung 8/3, Taman Sutera Utama, 81300 Skudai, Johor",07-5568788,Johor,NPRA,1.5152922,103.6692724,full,NPRA
NPRA575dc00718,Farmasi Wellness Sdn Bhd - Skudai,"No.96, Jalan Sutera Tanjung 8/3, Taman Sutera Utama, 81300 Skudai, Johor",07-5568788,Johor,NPRA,1.5152922,103.6692724,full,NPRA
NPRAc293bbb7f6,Ij Pharmacy (M) Sdn Bhd - Taman Molek,"No 87, Jalan Molek 3/1, Taman Molek, 81100 Johor Bahru, Johor",07-3552878,Johor,NPRA,1.5230565,103.7864284,full,NPRA
NPRA07ba620e61,Ij Pharmacy (Pi) Sdn.Bhd. - Jalan Kolam Ayer 2,"G-16, Jalan Kolam Ayer 2, 80100 Johor Bahru, Johor",07-3552878,Johor,NPRA,1.4648241,103.7369574,full,NPRA
NPRAa0543c58ec,Am Pm Pharmacy Sdn Bhd - Bukit Pasir Batu Pahat,"No 10 Jalan Muar, Parit Sulong, 83500 Batu Pahat, Johor",07-4186529,Johor,NPRA,1.9773801,102.8816967,full,AM PM
NPRAe061c36e78,Am Pm Pharmacy Sdn Bhd - Taman Intan Kluang,"49, Jalan Intan 2/1, Taman Intan, 86000 Kluang, Johor",07-7760459,Johor,NPRA,2.0180796,103.3006018,full,AM PM
NPRA15fcbb5c62,My Pharmacy ( Austin ) Sdn Bhd,"No 67, Jalan Austin Heights 3, Taman Mount Austin, 81100 Johor Bahru, Johor",07-3596110,Johor,NPRA,1.5613898,103.7798331,full,NPRA
NPRA58059f1942,My Pharmacy (Jj) Sdn Bhd - Taman Johor Jaya,"29, Jalan Dedap 4, Taman Johor Jaya, 81100 Johor Bahru, Johor",07-3523110,Johor,NPRA,1.5404641,103.804204,full,NPRA
NPRA424fe60187,My Pharmacy (Kt) Sdn Bhd - Senai,"Sn32, Sn33 & Sn34, 274-1, Jalan Utama, Taman Bintang Utama, 81400 Johor",07-5982110,Johor,NPRA,1.611079,103.643963,full,NPRA
NPRA950b3a9327,My Pharmacy (Kulai) Sdn Bhd -Tampoi,"38, Jalan Titiwangsa 3/2, Taman Tampoi Indah, 81200 Tampoi, Johor",07-2328110,Johor,NPRA,1.5072611,103.6887424,full,NPRA
NPRA7613b74f27,Life Plus Pharmacy Group Sdn Bhd [My Pharmacy] - Taman Impian Emas,"25, Jalan Impian Emas 3, Taman Impian Emas, 81300 Skudai Johor Bahru, Johor",07-5562110,Johor,NPRA,1.5411805,103.6833324,full,NPRA
NPRAf7f125695a,My Pharmacy (M) Sdn Bhd - Masai,"20G, Jalan Suria 2, Bandar Seri Alam, 81750 Masai, Johor",07-2528110,Johor,NPRA,1.4940915,103.8738146,full,NPRA
NPRA6a5fa1dcb5,Life Plus Pharmacy Group Sdn Bhd [My Pharmacy] - Jalan Wong Ah Fook,"86, Jalan Wong Ah Fook, 80000 Johor Bahru, Johor",07-2213110,Johor,NPRA,1.4605071,103.7634787,full,NPRA
NPRA8d1f4e426e,My Pharmacy (M) Sdn Bhd - Kota Tinggi,"No S-80 Kipmart (Kota Tinggi), Jalan Maju, 81900 Kota Tinggi, Johor",07-5982110,Johor,NPRA,1.7338006,103.9057805,full,NPRA
NPRA19abb9beae,My Pharmacy (Pelangi) Sdn Bhd -Taman Pelangi,"56, Jalan Perang, 80400, Taman Pelangi. Johor Bahru, Johor",07-3321110,Johor,NPRA,1.481712,103.7750088,full,NPRA
NPRAe54abdc48a,My Pharmacy (Sentosa) Sdn.Bhd.,"45, Jalan Sutera 1, Taman Sentosa, 80150 Johor Bahru, Johor",07-3323110,Johor,NPRA,1.4914842,103.7675992,full,NPRA
NPRAef989d5b3d,Sing Ming Pharma Sdn Bhd / New Life Pharmacy - Taman Mount Austin,"01-35, Jalan Mutiara Emas 9/3, Austin Boulevard, Taman Mount Austin, 81100, Johor Bahru, Johor",07-3524968,Johor,NPRA,1.5453569,103.7894063,full,NPRA
